"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.002027211E3,6.927421501E0,-3.288298666E0,2.725595376E0
2.002276901E3,4.795666130E0,-1.603241043E0,2.038866795E0
2.002526591E3,-3.447143542E0,-1.911447780E0,-1.842141902E-1
2.002776280E3,-5.073762923E0,-3.506117975E0,1.218763225E0
2.003025969E3,5.743260929E-1,-9.227257133E-2,-1.538237547E0
2.003275657E3,8.253371791E0,-2.620913259E0,7.641790456E-1
2.003525346E3,4.526289291E0,-1.526805071E0,1.016116857E0
2.003775036E3,-3.850114349E0,-1.655094151E0,4.346001506E-2
2.004024725E3,-4.876597735E0,-3.178036551E0,-4.338634014E-4
2.004274414E3,2.047778537E0,-3.197386158E-1,-9.784379840E-1
2.004524103E3,9.182117797E0,-2.599020699E0,3.678652936E0
2.004773792E3,2.506146742E0,-2.164974865E0,1.653790222E0
2.005023481E3,-5.025629228E0,-2.132971884E0,5.419579536E-1
2.005273170E3,-3.871388859E0,-3.855678560E0,6.958584237E-1
2.005522859E3,3.001848834E0,-7.927690065E-1,-1.597110822E0
2.005772548E3,9.705122001E0,-2.703535586E0,1.480921969E0
2.006022237E3,1.507149948E0,-2.580833520E0,1.418195379E0
2.006271926E3,-4.706069537E0,-3.058475025E0,-7.747794628E-1
2.006521615E3,-4.001816851E0,-3.939239949E0,2.323519778E-1
2.006771304E3,3.737427686E0,-2.636365696E0,4.934406817E-1
2.007020993E3,1.012978072E1,-1.746516538E0,1.398372733E0
2.007270682E3,1.013339722E0,-3.192393805E0,2.324612623E0
2.007520371E3,-5.910864934E0,-2.758385977E0,1.067214505E0
2.007770060E3,-2.393944813E0,-3.569520503E0,-1.858390145E0
2.008019749E3,3.074677659E0,-4.093670762E-1,5.982543612E-1
2.008269438E3,8.777945387E0,-1.051449827E0,4.914099437E0
2.008519127E3,1.092333266E0,-2.566009659E0,1.288800005E0
2.008768816E3,-6.074164803E0,-4.112485932E0,-7.109167582E-1
2.009018505E3,-1.506535113E0,-2.616086383E0,-4.912304342E-1
2.009268194E3,3.675318854E0,6.148931980E-3,1.617445099E-1
2.009517882E3,8.072747791E0,-9.696683300E-1,2.086053241E0
2.009767571E3,-2.624698162E-2,-1.449842849E0,4.357362646E-1
2.010017260E3,-4.850319763E0,-3.291200640E0,7.405486929E-1
2.010266949E3,-6.818718839E-1,-9.353100908E-1,-1.454056352E0
2.010516637E3,3.214812614E0,2.694110459E-1,1.892357790E-1
2.010766326E3,7.709404149E0,-7.697713226E-1,1.293699971E0
2.011016015E3,-1.131908099E0,-2.877759808E0,3.403787023E-1
2.011265703E3,-4.850515060E0,-2.167364037E0,-2.247389030E0
2.011515392E3,8.338994908E-1,-2.726155540E0,-3.201642931E-1
2.011765080E3,2.400952116E0,1.179091036E0,3.129307026E-1
2.012014769E3,8.388813770E0,-3.034151777E0,2.073073007E0
2.012264458E3,-7.639711770E-1,-1.383085772E0,5.061653924E-1
2.012514146E3,-4.830611722E0,-2.720857378E0,-2.507771391E-1
2.012763835E3,1.353538038E0,-1.372930913E0,-1.152109644E0
2.013013523E3,1.617676064E0,1.654557962E0,-6.492058289E-1
2.013263213E3,6.386079844E0,-2.414693073E0,1.856665217E0
2.013512901E3,1.944570503E-1,-2.663804340E-1,5.358984840E-1
2.013762590E3,-3.475565103E0,-1.778281537E0,-2.075439960E-1
2.014012278E3,-2.029556566E0,-1.625315452E0,-4.041735792E-1
2.014261966E3,3.234509253E0,7.011770511E-1,6.369605899E-2
2.014511655E3,8.021202831E0,-2.094193150E0,1.969474379E0
2.014761343E3,-4.805712524E-1,-2.051106772E0,6.417822039E-1
2.015011032E3,-4.729447875E0,-2.556559973E0,-1.308881097E0
2.015260719E3,4.358076006E-2,-2.185877491E0,-5.405318177E-1
2.015510407E3,2.799035528E0,9.523365980E-1,-4.234623742E-1
2.015760096E3,6.706921245E0,-1.825294905E0,1.776040299E0
2.016009784E3,1.386681810E-1,-8.666520846E-1,1.131804603E0
2.016259472E3,-4.715467182E0,-2.759359539E0,9.034053433E-1
2.016509161E3,-3.737364829E-1,-1.921835943E0,-9.257118863E-1
2.016758849E3,3.086093178E0,7.310656786E-2,-1.100732499E-1
2.017008537E3,7.763946977E0,-1.486139440E0,1.701519874E0
2.017258226E3,2.264477518E-1,-1.377315155E0,1.050612506E0
2.017507914E3,-4.462941141E0,-2.714781536E0,1.033721069E0
2.017757602E3,-4.713323593E-2,-1.248367678E0,-1.317119240E0
2.018007290E3,3.416889171E0,2.391733396E-1,6.416412860E-1
2.018256979E3,6.599819550E0,2.706991875E-1,2.280386038E0
2.018506667E3,-3.238904312E-1,-2.180709137E0,1.359449573E0
2.018756356E3,-5.788272210E0,-3.453037536E0,2.068452537E-1
2.019006044E3,-8.173132789E-1,-1.090563022E0,-1.956334516E0
2.019255732E3,4.805300295E0,1.918752122E-1,1.446156764E0
2.019505421E3,7.491021169E0,-9.103687924E-1,1.414108760E0
2.019755109E3,-1.358492968E0,-1.940769228E0,8.272927219E-1
2.020004797E3,-4.867754406E0,-3.889849688E0,1.159490585E0
2.020254486E3,-2.421489877E-1,-4.476733553E-1,-1.562331583E0
2.020504174E3,3.352857482E0,-9.392359114E-1,1.001633888E-1
2.020753862E3,6.945236798E0,-1.353681294E0,4.030643624E-1
2.021003551E3,-1.033502383E0,-1.246346880E0,9.551146102E-1
2.021253239E3,-5.276782343E0,-2.928789629E0,1.894399638E0
2.021502927E3,-5.765252307E-1,2.006565607E-1,-1.099287652E0
2.021752616E3,5.071539227E0,-1.383295687E0,-1.250094945E0
2.022002304E3,6.790627645E0,-1.014449816E0,-1.277189773E0
2.022251992E3,-2.252678129E0,-1.580360888E0,1.929872357E0
2.022501681E3,-5.819771161E0,-3.874137635E0,2.890939432E0
2.022751369E3,-1.589901790E-1,-3.580887491E-1,-1.731365232E0
2.023001057E3,5.428344512E0,-2.002776611E0,1.785609852E0
2.023250746E3,6.333812753E0,-1.421689675E0,1.926499098E0
2.023500434E3,-2.335992182E0,-1.699061120E0,5.234404063E-1
2.023750122E3,-5.496810730E0,-3.751405748E0,2.199678090E0
2.023999811E3,-1.725305763E-1,6.315986931E-2,-1.071585299E0
2.024249500E3,5.834838266E0,-2.345598280E0,5.175510907E-1
2.024499188E3,6.126542991E0,-1.161794972E0,8.011620998E-2
2.024748877E3,-2.020770832E0,-1.577311565E0,1.281908476E0
2.024998565E3,-5.319027307E0,-3.388375517E0,2.182690759E0
2.025248252E3,2.893520978E-1,1.072063601E-1,-1.378565290E0
2.025497941E3,5.433861360E0,-1.860698626E0,6.891984451E-1
2.025747629E3,6.072216511E0,-1.465929708E0,4.508010310E-1
2.025997317E3,-2.667120881E0,-1.640392497E0,2.062289572E0
2.026247006E3,-5.532827239E0,-3.248589056E0,1.822553730E0
2.026496694E3,9.208133814E-1,1.089570165E-1,-1.446183661E0
2.026746382E3,6.665873791E0,-2.762745076E0,1.438156019E0
2.026996070E3,4.239235733E0,-1.128536010E0,8.247778344E-1
2.027245759E3,-3.264418345E0,-7.302575934E-1,1.520983583E0
2.027495448E3,-5.664322933E0,-3.121818497E0,3.051404572E-1
2.027745135E3,1.520700870E0,1.119100358E0,-1.518980327E0
2.027994824E3,6.013668340E0,-2.464987314E0,8.248713899E-1
2.028244512E3,3.184059476E0,-1.793373200E0,9.825900918E-1
2.028494200E3,-3.653744090E0,9.104196632E-1,8.211993384E-1
2.028743888E3,-4.464422241E0,-2.203881068E0,3.647440499E-1
2.028993577E3,6.348965228E-2,2.651016480E-1,-3.139171278E-1
2.029243265E3,6.882723046E0,-2.536808079E0,1.051000761E0
2.029492953E3,3.120830317E0,-1.514361026E0,-1.685588551E-1
2.029742641E3,-4.246699997E0,-4.068855178E-1,1.119865758E0
2.029992329E3,-4.859879376E0,-2.257432208E0,6.832319462E-1
2.030242018E3,7.791157579E-1,2.998370326E-1,-2.673346996E-1
2.030491706E3,7.074270814E0,-3.408116301E0,2.671726148E0
2.030741394E3,3.806553762E0,-1.310572697E0,-3.084005138E0
2.030991082E3,-4.084294751E0,3.701153022E-1,-3.977960211E-1
2.031240770E3,-2.994057419E0,-2.641862079E0,1.613915135E0
2.031490458E3,1.328885445E0,7.218645000E-1,1.235192732E0
2.031740146E3,7.667206548E0,-2.730916927E0,3.522628173E0
2.031989834E3,7.265624455E-1,-2.142224518E0,1.655919778E0
2.032239522E3,-4.436425772E0,-2.948019952E-1,1.056521702E-1
2.032489210E3,-3.385005766E0,-3.202546910E0,6.353081667E-1
2.032738898E3,1.682113550E0,8.495133108E-1,1.363592910E0
2.032988586E3,5.955031877E0,-1.954059949E0,4.203307225E0
2.033238274E3,5.131728418E-1,-1.314240071E0,3.101779504E0
2.033487962E3,-4.967902592E0,-2.407605078E0,1.282951620E0
2.033737650E3,-1.598344000E0,-3.395372880E0,2.606279433E-2
2.033987338E3,1.829953820E0,6.973091179E-1,1.280478832E0
2.034237026E3,7.290796133E0,-1.702271242E0,3.258586625E0
2.034486714E3,-9.859613040E-1,-1.680474576E0,1.760238783E0
2.034736402E3,-5.465766692E0,-2.997726547E0,1.831784145E0
2.034986089E3,-4.953375185E-1,-4.986996675E-1,-8.304350156E-1
2.035235777E3,3.634940906E0,-3.789510298E-1,2.281338549E0
2.035485465E3,5.656022226E0,-5.322603464E-1,2.594180959E0
2.035735153E3,-1.727139742E0,-1.977615457E0,2.375017961E0
2.035984840E3,-4.116920460E0,-3.491645531E0,3.394112220E0
2.036234528E3,-5.715951508E-1,2.697308886E-1,-1.068337170E0
2.036484216E3,4.859173324E0,-1.755629423E0,2.101461239E0
2.036733904E3,7.059729958E0,-3.670361584E-1,2.643760085E0
2.036983591E3,-2.567040230E0,-2.061076859E0,1.459917017E0
2.037233279E3,-6.817373394E0,-4.285881604E0,3.695346737E-1
2.037482967E3,1.700914103E-1,-4.630176187E-1,-5.690060037E-1
2.037732655E3,5.215163215E0,-3.527536325E0,4.620013726E0
2.037982342E3,4.167457945E0,-1.849396543E0,3.426601689E0
2.038232030E3,-3.420909424E0,-1.530498757E0,8.348672050E-1
2.038481718E3,-4.810733528E0,-4.630838091E0,-2.388736698E0
2.038731406E3,-7.047418061E-1,-2.912755394E-1,2.915369099E-1
2.038981094E3,7.218685931E0,-2.972036805E0,6.156532191E0
2.039230781E3,3.216359203E0,-2.051264062E0,3.476008322E0
2.039480469E3,-4.386609834E0,-1.226400273E0,-7.720663548E-2
2.039730157E3,-6.382883171E0,-3.397962027E0,-8.629847109E-1
2.039979845E3,9.141979878E-1,-4.865912533E-1,1.196314595E0
2.040229533E3,7.662425280E0,-1.580081976E0,6.038604376E0
2.040479221E3,1.879541278E0,-2.376806624E0,3.323898854E0
2.040728908E3,-5.633501675E0,-1.429491615E0,-9.570003372E-1
2.040978596E3,-4.769151639E0,-4.317530243E0,-1.699406106E0
2.041228284E3,2.063633554E0,-3.304776120E-1,1.504934730E0
2.041477972E3,7.510737396E0,-9.424653286E-1,6.022839113E0
2.041727660E3,2.783229335E-1,-3.957213120E0,3.041092422E0
2.041977348E3,-6.736534469E0,-5.344226468E-1,3.399512708E-1
2.042227036E3,-4.474509273E0,-3.521031298E0,1.182819806E0
2.042476724E3,1.831984996E0,-1.513162932E0,2.048173224E0
2.042726412E3,9.038887911E0,-6.076116604E-1,4.658383155E0
2.042976100E3,2.020429647E0,-4.254489657E0,3.509835634E0
2.043225793E3,-6.522540994E0,-2.830321348E0,-4.937453216E-1
2.043475481E3,-2.411028038E0,-4.600124422E0,-3.073245676E0
2.043725169E3,1.416859729E0,-1.083202547E0,2.212903907E0
2.043974857E3,7.917910597E0,-2.348607842E0,4.768326012E0
2.044224543E3,6.943495497E-1,-3.366891092E0,2.481260115E0
2.044474231E3,-6.529296867E0,-3.110866077E0,1.307661953E0
2.044723919E3,-1.141251950E0,-4.791778024E0,-2.029132935E0
2.044973607E3,1.383734229E0,-1.099953066E0,2.799267955E0
2.045223292E3,7.864278181E0,-2.536943734E0,5.530918708E0
2.045472980E3,-1.211417368E0,-2.112959788E0,1.861321939E0
2.045722668E3,-6.433618877E0,-2.738924689E0,-1.398716549E0
2.045972356E3,-5.914876708E-1,-2.573406971E0,4.537831110E-1
2.046222047E3,4.105154108E0,-5.093380916E-1,2.385641767E0
2.046471735E3,7.660781043E0,-1.848324748E0,2.870096447E0
2.046721423E3,-4.761314616E-1,-3.053853970E0,2.696150553E0
2.046971111E3,-7.307403980E0,-3.955843703E0,2.092603877E0
2.047220795E3,3.530402631E-1,-3.263761411E0,-1.991813082E-1
2.047470483E3,3.752176411E0,-6.099213105E-1,2.154187921E0
2.047720171E3,8.843174586E0,-1.415061271E0,3.424444066E0
2.047969859E3,-1.679691926E0,-4.436668432E0,1.857896640E0
2.048219547E3,-7.678713868E0,-3.574899357E0,2.055393366E0
2.048469235E3,-6.088050771E-1,-9.116890937E-1,-1.430651118E0
2.048718923E3,4.642315883E0,-1.086362967E0,2.791810416E0
2.048968611E3,8.975848494E0,-4.409519809E-1,3.174227675E0
2.049218299E3,-1.953758525E0,-3.806204098E0,1.520312907E0
2.049467986E3,-6.452439895E0,-4.491017132E0,1.497928011E0
2.049717674E3,-9.337494689E-1,-7.865990245E-1,2.393902713E-1
2.049967362E3,4.375507725E0,-2.645319538E0,1.948250155E0
2.050217049E3,6.694398848E0,-2.120321433E0,3.182979788E0
2.050466737E3,-2.236476664E0,-1.826329862E0,9.474307841E-1
2.050716424E3,-7.112379457E0,-4.535501579E0,2.128711603E0
2.050966112E3,-5.633996934E-2,5.054268891E-1,-1.718116611E-1
2.051215801E3,7.307567117E0,-3.202384357E0,4.148674350E0
2.051465488E3,3.870517916E0,-1.790113378E0,2.234666659E0
2.051715176E3,-4.034242001E0,-1.090713880E0,5.462141418E-1
2.051964864E3,-4.783343416E0,-3.191282834E0,4.099956518E-1
2.052214551E3,7.790900302E-1,-1.156783909E-1,-2.517366672E-1
2.052464239E3,7.497497545E0,-1.557946172E0,3.314463787E0
2.052713927E3,3.179846265E0,-1.991934119E0,1.952698717E0
2.052963614E3,-4.522214951E0,-1.157273905E0,1.794841436E0
2.053213301E3,-3.529633137E0,-2.847347855E0,-1.336599823E0
2.053462989E3,8.615959972E-1,4.461834848E-2,8.949683958E-1
2.053712676E3,6.103492683E0,-1.748367766E0,4.189044696E0
2.053962364E3,2.886486193E0,-7.603888804E-1,1.961261380E0
2.054212056E3,-4.116072029E0,-1.144719349E0,8.565948737E-1
2.054461743E3,-3.997066573E0,-2.112258123E0,-2.746150094E0
2.054711431E3,1.286138645E0,-8.475656033E-2,1.194707780E0
2.054961118E3,8.249058300E0,-2.085838063E0,3.582397242E0
2.055210802E3,1.130878697E0,-1.697389986E0,2.451700686E0
2.055460489E3,-5.399021895E0,-1.601274040E0,1.040938872E0
2.055710177E3,-2.497822938E0,-3.745174370E0,7.466754055E-1
2.055959864E3,3.539120829E0,-4.243803871E-1,-1.116862628E0
2.056209552E3,7.906191022E0,-2.428097230E0,-1.331411004E-2
2.056459239E3,5.510731781E-1,-9.912878251E-1,1.297687773E0
2.056708926E3,-5.637574260E0,-3.161760242E0,1.323889146E0
2.056958614E3,-1.421694060E0,-2.493308887E0,1.346251237E-1
2.057208301E3,3.859428964E0,-7.624968016E-1,1.866928250E-1
2.057457989E3,8.951981914E0,-1.318605602E0,9.279051769E-1
2.057707676E3,-5.709350002E-1,-2.544214162E0,2.625512094E0
2.057957363E3,-6.022580667E0,-3.480831106E0,2.335241107E0
2.058207051E3,6.141389072E-2,-1.396058405E0,-1.173981155E0
2.058456738E3,3.393848510E0,-1.050581515E0,1.249024320E0
2.058706426E3,5.068605094E0,-1.196074274E0,3.701059467E0
2.058956113E3,-9.234826353E-1,-2.670328079E0,9.999592459E-1
2.059205802E3,-6.291849625E0,-3.863955293E0,-1.199173883E0
2.059455488E3,3.087973058E-2,-3.705292851E-1,-8.163069731E-1
2.059705177E3,6.005155964E0,-1.346709074E0,2.300498706E0
2.059954863E3,5.992063463E0,-1.075508780E0,9.791063207E-1
2.060204550E3,-3.365550910E0,-1.678252634E0,1.834696643E0
2.060454238E3,-6.003552657E0,-3.976004317E0,1.076934916E0
2.060703925E3,8.812691005E-1,3.414791483E-1,-1.706273076E0
2.060953613E3,6.236761837E0,-2.867819542E0,1.992469724E0
2.061203304E3,5.507942074E0,-1.777023801E0,1.978993061E0
2.061452992E3,-3.100362139E0,-2.656542099E0,1.971624985E0
2.061702679E3,-5.897255539E0,-3.774126858E0,6.826595038E-1
2.061952367E3,5.219400108E-1,-4.803090048E-1,-4.492550272E-1
2.062202050E3,8.322835543E0,-2.620574706E0,7.006607419E-1
2.062451738E3,4.198454328E0,-2.202521591E0,5.472911990E-1
2.062701425E3,-3.598358971E0,-8.624695712E-1,2.086208192E0
2.062951112E3,-4.522621917E0,-4.942597012E0,6.660598433E-1
2.063200800E3,8.712455110E-1,2.826339394E-1,-1.112455582E0
2.063450487E3,6.867473508E0,-2.897310559E0,3.244659142E0
2.063700175E3,3.008731299E0,-1.495952237E0,1.231166924E0
2.063949862E3,-5.262184185E0,-1.043526265E0,-8.146282375E-1
2.064199550E3,-4.450305893E0,-3.278675319E0,7.325146186E-1
2.064449237E3,2.808251325E0,-1.016408633E0,3.270482200E-1
2.064698925E3,8.313596942E0,-1.439361130E0,2.865419260E0
2.064948613E3,2.462412492E0,-2.649828910E0,9.699583519E-1
2.065198301E3,-3.450260693E0,-1.310485573E0,4.196470660E0
2.065447990E3,-3.755319289E0,-3.465675123E0,3.157677716E-1
2.065697678E3,2.692338168E0,-1.311994155E0,-1.003498566E0
2.065947367E3,9.156379523E0,-2.974651680E0,1.181120020E0
2.066197056E3,3.427544260E-1,-3.198735695E0,2.103188506E0
2.066446745E3,-5.089137592E0,-2.375203317E0,-1.858680752E0
2.066696433E3,-1.425664612E0,-3.431924994E0,-1.761950848E0
2.066946122E3,1.468752452E0,2.206721646E-1,1.455152705E0
2.067195814E3,5.934103523E0,-1.922111932E0,4.219350815E0
2.067445503E3,7.037369621E-1,-1.229408081E0,7.625535196E-1
2.067695192E3,-2.100495279E0,-9.149974483E-1,-2.101373531E0
2.067944881E3,-5.314674640E-1,-2.897114092E0,-1.181580781E0
2.068194567E3,2.815660916E-1,8.308951914E-1,3.861565536E-1
2.068444256E3,4.491613255E0,-1.697898109E0,4.351663949E0
2.068693945E3,2.468985347E0,-2.221386462E-1,9.663892114E-1
2.068943635E3,-3.802419196E0,-1.443406234E0,-1.739140860E0
2.069193323E3,-1.782255889E0,-3.468312802E0,-2.841760256E0
2.069443012E3,1.678070785E0,3.293333119E-1,8.655124623E-1
2.069692701E3,4.902483358E0,-5.986092871E-1,4.365751061E0
2.069942390E3,2.530072964E0,-8.710088450E-1,2.430510376E0
2.070192079E3,-2.739513504E0,-1.311573156E0,4.644349837E-1
2.070441768E3,-3.216800083E0,-2.970127105E0,-1.890773195E0
2.070691458E3,6.882930037E-1,3.162133294E-1,-1.166009061E0
2.070941147E3,6.215334715E0,-1.624962280E0,3.006770436E0
2.071190837E3,2.388223459E0,7.974842012E-2,2.175246084E0
2.071440526E3,-3.062900782E0,-8.133336639E-1,-3.351758498E-1
2.071690215E3,-3.568963264E0,-4.317004579E0,-2.993095552E0
2.071939906E3,1.125445464E0,1.133867501E0,-2.759973496E-1
2.072189595E3,5.108245708E0,-5.481179953E-2,6.659237201E0
2.072439284E3,1.583436377E0,-3.326289196E0,3.122945255E0
2.072688974E3,-3.333919812E0,-2.851484175E0,-3.402052154E0
2.072938664E3,-1.780260527E0,-4.974548537E0,-3.970759365E0
2.073188354E3,7.406030720E-1,-8.417856306E-1,2.599338788E0
2.073438043E3,4.415409417E0,4.620516586E-1,8.020637405E0
2.073687733E3,1.830753427E0,-4.900270187E0,3.243323053E0
2.073937422E3,-3.654752442E0,-2.830754919E0,-4.390100622E0
2.074187112E3,-1.082790318E0,-4.683468879E0,-4.123133712E0
2.074436801E3,4.435370350E-1,3.321218491E-4,2.658857596E0
2.074686491E3,2.538122241E0,5.048895299E-2,7.806892437E0
2.074936180E3,1.166380359E0,-1.582992720E0,3.059573717E0
2.075185870E3,-3.389985255E0,-2.975935729E0,-3.649287050E0
2.075435559E3,-9.288427779E-1,-3.658068106E0,-4.169500962E0
2.075685248E3,1.388309382E0,4.992586613E-2,2.717840799E0
2.075934938E3,6.200731294E0,-3.407581866E-2,8.033095483E0
2.076184628E3,6.422283465E-1,-3.229942285E0,2.697042253E0
2.076434316E3,-4.983300065E0,-2.460728202E0,-2.986380025E0
2.076684006E3,-1.724935049E0,-3.373480319E0,-2.891124789E0
2.076933696E3,1.540524393E0,7.337629992E-1,1.263711941E0
2.077183384E3,3.544421330E0,-5.709923029E-2,5.296278715E0
2.077433073E3,1.740859941E0,-2.104260886E-1,2.385657554E0
2.077682763E3,-3.092393553E0,-1.796412583E0,-2.022333208E0
2.077932451E3,-4.047019921E0,-3.417454889E0,-1.908942248E0
2.078182142E3,1.471861563E0,4.196850729E-1,9.045022810E-1
2.078431831E3,6.021427011E0,-5.939204049E-1,4.777867498E0
2.078681520E3,3.392898338E0,-1.279064975E0,1.814884522E0
2.078931209E3,-3.147043970E0,-1.388242432E0,-2.191464506E0
2.079180897E3,-2.826005518E0,-3.928706775E0,-2.754969449E0
2.079430587E3,1.559920192E-2,7.366784209E-1,1.753255454E0
2.079680276E3,5.063601047E0,-1.784976599E0,3.204442577E0
2.079929965E3,1.707650095E0,-3.638944495E-1,1.858564392E0
2.080179654E3,-3.343574150E0,-2.243313521E-1,-1.469284256E0
2.080429343E3,-2.970943961E0,-3.757220219E0,-8.523895562E-1
2.080679033E3,7.848027599E-1,1.662443517E0,1.592473980E0
2.080928722E3,5.260703670E0,-2.043625259E-1,5.611219690E0
2.081178411E3,1.233342673E0,-3.337642150E0,2.716868992E0
2.081428100E3,-5.484796456E0,-9.115674716E-1,-9.230174893E-1
2.081677789E3,-3.934860969E0,-3.572666890E0,-5.217955846E-1
2.081927478E3,1.424590479E0,-7.112751925E-1,1.157744021E0
2.082177168E3,6.213329705E0,-1.037718226E0,5.187797077E0
2.082426856E3,2.774157087E0,-2.114773595E0,2.597993928E0
2.082676545E3,-5.691692580E0,-1.487235793E0,1.432559064E0
2.082926235E3,-4.802706470E0,-4.076844229E0,-3.054275554E-1
2.083175923E3,9.041330293E-1,-9.920637506E-1,6.163655269E-1
2.083425612E3,5.120416102E0,-2.057892466E0,5.988934618E0
2.083675301E3,4.020667982E0,-2.024390259E0,3.541300671E0
2.083924990E3,-4.364757035E0,-2.583369457E0,1.524113013E0
2.084174679E3,-6.225329361E0,-3.168916065E0,8.610446048E-1
2.084424372E3,2.470988019E0,-1.317488784E0,-3.736002427E-1
2.084674061E3,6.990851512E0,-1.621477924E0,2.653836007E0
2.084923750E3,2.856448754E0,-2.224629328E0,2.384489865E0
2.085173439E3,-5.484692960E0,-1.010563756E0,-4.119071066E-2
2.085423124E3,-4.721103898E0,-4.268639334E0,-7.071213305E-2
2.085672813E3,2.046936538E0,1.318430185E-2,5.498166114E-1
2.085922503E3,8.174918529E0,-1.750873883E0,5.191306576E0
2.086172192E3,1.572351665E0,-3.829315803E0,2.767779529E0
2.086421882E3,-5.833204554E0,-2.737872190E0,8.964179206E-1
2.086671571E3,-4.466078172E0,-4.296476174E0,-4.663277274E-1
2.086921260E3,2.601224807E0,-1.376464970E0,2.217226753E0
2.087170948E3,6.344730089E0,-1.148521208E0,5.760315503E0
2.087420636E3,2.995428007E0,-2.353959213E0,2.719734712E0
2.087670325E3,-4.592980294E0,-2.588705041E0,1.318374637E0
2.087920014E3,-3.638919936E0,-4.062755948E0,-2.564456638E0
2.088169703E3,6.661937445E-2,-1.302574291E0,1.191887083E0
2.088419392E3,6.522522283E0,-1.366161591E0,4.806977277E0
2.088669081E3,3.732431533E0,-1.291418388E0,2.956549870E0
2.088918770E3,-4.814152980E0,-1.734360176E0,-3.176558375E-2
2.089168459E3,-4.697566516E0,-5.507620477E0,-1.680093337E0
2.089418147E3,1.382572972E0,-2.810318023E-1,4.914461964E-1
2.089667836E3,6.074571185E0,-7.885613501E-1,4.149889401E0
2.089917525E3,3.559470894E0,-2.640162293E0,2.842917420E0
2.090167214E3,-4.725184085E0,-2.049359624E0,-1.835253298E0
2.090416903E3,-2.199376958E0,-4.788214439E0,-3.717169715E0
2.090666592E3,3.226283097E-1,-1.122936716E0,1.359633175E0
2.090916281E3,3.368961883E0,4.645028114E-2,5.878366109E0
2.091165970E3,2.472505079E0,-1.615936518E-1,3.404834844E0
2.091415658E3,-2.766561554E0,-3.468281227E0,-9.670429301E-1
2.091665347E3,-2.120354762E0,-3.392855653E0,-5.046735338E0
2.091915036E3,-9.552634218E-1,-2.063998713E0,4.919578278E-1
2.092164725E3,1.301884319E0,3.225172126E-1,4.839769632E0
2.092414414E3,3.609360799E0,-1.525000620E-1,6.047724863E0
2.092664102E3,-2.420351131E0,-2.886266922E0,-1.171230040E0
2.092913791E3,-4.449654513E0,-4.348063234E0,-2.651335738E0
2.093163480E3,2.997545868E-2,-1.625691428E0,-5.826042885E-1
2.093413169E3,2.749354953E0,3.095451647E-1,3.080162348E0
2.093662858E3,4.554820780E0,-1.401975203E-1,4.601841749E0
2.093912546E3,-2.480071376E0,-2.669497774E0,-2.514162397E-1
2.094162235E3,-4.212121902E0,-4.401976609E0,-3.040998867E0
2.094411925E3,8.205298322E-1,-3.189094806E-1,-1.349028665E0
2.094661613E3,2.546830791E0,-6.786418819E-1,4.260783600E0
2.094911302E3,4.209743547E0,-3.187054127E-1,4.916602045E0
2.095160991E3,-2.907744915E0,-2.930729735E0,-6.298930603E-1
2.095410678E3,-4.574737566E0,-3.980915979E0,-3.074225085E0
2.095660367E3,1.491595477E-1,-1.277460499E0,-4.228191805E-1
2.095910055E3,3.879026492E0,-1.567223364E0,6.091536881E0
2.096159744E3,3.548709386E0,-9.640959334E-1,4.442299300E0
2.096409435E3,-2.933733450E0,-2.966302441E0,-7.077598464E-1
2.096659124E3,-4.555261075E0,-4.632654237E0,-2.671944249E0
2.096908812E3,1.026756451E-1,-1.715101787E0,-3.299314821E-1
2.097158501E3,4.325359665E0,-2.140761545E0,6.003489507E0
2.097408191E3,3.329200817E0,-6.089822477E-1,4.428299312E0
2.097657880E3,-2.865545560E0,-2.661927969E0,-7.150676966E-1
2.097907569E3,-4.288749079E0,-4.923255007E0,-3.217220498E0
2.098157257E3,-4.251136279E-1,-1.614896883E0,3.229592621E-2
2.098406945E3,4.197992398E0,-1.872776635E0,6.968999298E0
2.098656633E3,3.847130515E0,-1.922490832E0,4.391777018E0
2.098906322E3,-4.041318886E0,-2.222903815E0,-9.692859221E-1
2.099156011E3,-5.475463715E0,-4.036979667E0,-3.822583319E0
2.099405696E3,5.265923479E-1,-1.668267344E0,1.281019700E-1
2.099655385E3,6.841850424E0,-7.587814808E-1,4.529497073E0
2.099905073E3,4.608745264E0,-1.526834307E0,4.265243272E0
2.100154762E3,-3.978927925E0,-5.099643284E0,-1.943023914E-1
2.100404449E3,-6.724290399E0,-3.972716428E0,-3.860331189E0
2.100654138E3,-9.412555397E-2,-4.022940502E0,-4.287301308E-1
2.100903827E3,5.990306960E0,-1.456471252E-1,2.635439497E0
2.101153516E3,5.542052976E0,4.749283969E-1,3.873444740E0
2.101403209E3,-2.244025712E0,-4.336676366E0,3.510984027E-1
2.101652898E3,-4.867419360E0,-2.451459196E0,-3.822683306E0
2.101902587E3,-4.181206504E-1,-2.485026891E0,-8.681665134E-1
2.102152276E3,3.976630262E0,-5.542482162E-1,5.917552979E0
2.102401961E3,4.721735398E0,1.415476424E0,4.757265419E0
2.102651650E3,3.824447411E-1,-4.236152204E0,1.094293545E0
2.102901339E3,-3.080102121E0,-2.922154208E0,-4.821530997E0
