"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.822829880E2,-2.864775181E0,1.547358990E0,1.059912324E0
5.825326850E2,-1.092514396E0,-3.045711219E-1,6.106454730E-1
5.827823830E2,4.067022324E0,-1.771134973E0,-2.778768778E0
5.830320794E2,2.312655449E0,-2.670855522E-1,-2.835580826E0
5.832817774E2,-1.696843505E0,9.196780920E-1,2.397466183E0
5.835314744E2,-4.170322895E0,1.844146490E0,1.183829784E0
5.837811724E2,-2.290772438E0,5.842832327E-1,1.726220727E0
5.840308734E2,3.522871256E0,7.640477419E-1,-5.512360930E-1
5.842805714E2,2.137036562E0,-2.221187204E-1,-2.886678934E0
5.845302684E2,-8.775424957E-1,2.741740830E-2,7.119088173E-1
5.847799654E2,-4.531208992E0,1.400359273E-1,2.100038528E0
5.850296594E2,-1.679841757E0,6.075897813E-1,5.379244089E-1
5.852793564E2,5.080226660E-1,1.270931363E-1,1.342991143E-1
5.855290544E2,3.270275593E0,-1.728036404E0,-2.681329250E0
5.857787514E2,9.280425906E-1,-8.960194141E-2,-1.190091729E0
5.860284493E2,-4.253345490E0,1.210846305E0,4.654505730E0
5.862781472E2,-1.771770597E0,1.643630147E0,5.521054864E-1
5.865278442E2,1.118418097E0,-5.648031235E-1,-9.737726301E-3
5.867775412E2,3.172798157E0,-1.293175936E0,-2.910320997E0
5.870272385E2,2.027590990E0,-1.618408412E-1,-2.276397943E0
5.872769365E2,-3.713003397E0,7.377441227E-2,3.973107576E0
5.875266335E2,-1.985056520E0,2.050743580E0,1.611932814E-1
5.877763305E2,-7.613030672E-1,-5.389243960E-1,1.421084523E0
5.880260279E2,3.059292078E0,-1.665407538E0,-1.996079922E0
5.882757249E2,3.010978460E0,-7.008841634E-1,-3.152910233E0
5.885254219E2,-1.743050337E0,-4.865765870E-1,2.285698414E0
5.887751189E2,-2.551077843E0,1.966857076E0,-3.169584274E-2
5.890248172E2,-3.022272348E0,-1.081836596E-2,1.446651220E0
5.892745142E2,3.098977566E0,1.674597621E0,-1.075353622E0
5.895242113E2,2.501050234E0,5.322386622E-1,-3.637572289E0
5.897739083E2,-2.795736790E-1,1.017523929E-2,8.563675880E-1
5.900236047E2,-3.123328209E0,-4.574208558E-1,2.677721500E0
5.902733027E2,-2.225157261E0,4.027965069E-1,1.237069607E0
5.905229997E2,2.813576460E0,-8.952861279E-2,-1.735135555E0
5.907726968E2,1.839216709E0,1.884917259E0,-3.678991795E0
5.910223941E2,-2.751172781E-1,1.279733062E0,9.256636351E-2
5.912720911E2,-2.251186371E0,-3.807976961E0,3.812838316E0
5.915217881E2,-1.507860899E0,3.226011246E-2,1.582340360E0
5.917714861E2,1.749220610E0,1.521365523E0,-1.295220017E0
5.920211825E2,1.340735555E0,2.604179144E0,-4.423168182E0
5.922708795E2,1.539507389E0,1.872833371E0,-5.595592856E-1
5.925205765E2,-3.157316923E0,-3.569947004E0,3.264046669E0
5.927702735E2,-1.432725549E0,-4.028973579E-1,1.834072113E0
5.930199708E2,-1.781940460E-1,-9.841353893E-1,-1.361937225E-1
5.932696678E2,3.501865625E0,9.869413972E-1,-3.343724012E0
5.935193648E2,2.468968868E0,3.035943747E0,-1.025974751E0
5.937690618E2,-2.097859144E0,-1.841484785E0,3.563341796E-1
5.940187585E2,-3.866953135E0,-2.504811287E0,1.975982666E0
5.942684555E2,-2.904834986E0,2.051275969E-1,1.087548733E-1
5.945181525E2,3.181195259E0,6.444049478E-1,-1.419237137E0
5.947678495E2,3.032722473E0,2.248307943E0,-2.101937294E0
5.950175475E2,-4.082539678E-1,-9.371481836E-2,5.777144432E-1
5.952672445E2,-3.280795813E0,-1.755685449E0,2.281355858E0
5.955169415E2,-2.790067673E0,3.043573797E-1,1.024096251E0
5.957666385E2,2.851891279E0,1.251060128E0,-1.364563823E0
5.960163349E2,2.978429556E0,1.857292533E0,-2.862738371E0
5.962660319E2,-2.394621968E-1,8.668329716E-1,1.875057817E-1
5.965157279E2,-3.595113516E0,-2.375470400E0,2.373001099E0
5.967654249E2,-2.367104769E0,2.179852873E-1,9.762647152E-1
5.970151220E2,2.745008230E0,1.539984345E0,-1.186251044E0
5.972648190E2,3.236782789E0,2.184763849E-1,-2.971472263E0
5.975145160E2,9.220297933E-1,9.936836958E-1,-2.151214629E-1
5.977642130E2,-3.998805285E0,-1.539435625E0,3.150063753E0
5.980139099E2,-2.049262285E0,9.958286285E-1,1.371734977E0
5.982636059E2,1.921303630E0,1.123733640E0,-8.540326357E-1
5.985133029E2,2.605297327E0,2.887065709E-1,-3.170087814E0
5.987629999E2,1.392337203E0,1.311715484E0,-8.224086761E-1
5.990126964E2,-3.581868410E0,-2.328574896E0,3.649430037E0
5.992623924E2,-1.845391750E0,9.793776274E-1,1.448194146E0
5.995120894E2,8.688929677E-1,3.354263306E-1,-2.220385969E-1
5.997617864E2,3.895856857E0,1.635337621E-2,-2.893378496E0
6.000114837E2,2.204808235E0,2.079487801E0,-1.691970110E0
6.002611797E2,-1.048584342E0,1.267121911E0,7.094222903E-1
6.005108767E2,-4.836417198E0,-8.773781657E-1,3.654082775E0
6.007605738E2,-2.133036554E-1,2.854857206E0,4.000173807E-1
6.010102702E2,4.770954609E0,1.535136700E0,-2.716519356E0
6.012599672E2,2.800507545E0,3.779327154E0,-6.125518084E-1
6.015096642E2,-4.614854157E-1,-7.093787193E-1,1.413860917E-1
6.017593602E2,-5.464213848E0,-2.929118156E0,1.435767531E0
6.020090572E2,-2.763556719E0,-1.687380195E0,1.536201835E0
6.022587543E2,2.372018576E0,-6.730301380E-1,-6.273548007E-1
6.025084503E2,3.263725758E0,2.984110117E0,-2.504157066E0
6.027581472E2,2.933436930E-1,5.015310049E-1,1.957050562E-1
6.030078442E2,-4.084197044E0,-3.587402582E0,2.446152925E0
6.032575402E2,-2.779048443E0,-2.684446424E-2,7.820197940E-1
6.035072372E2,2.858220339E0,-5.243440717E-2,-4.159196019E-1
6.037569332E2,3.821025133E0,-6.844501197E-2,-2.508234024E0
6.040066296E2,1.943547726E0,5.059571266E-1,-1.266447544E0
6.042563256E2,-2.778060675E0,-2.154313564E0,3.892011166E0
6.045060226E2,-1.506399989E0,1.883472562E0,1.355645061E0
6.047557186E2,7.390440702E-1,-4.737401009E-1,-1.428018659E-1
6.050054154E2,3.716389418E0,-1.297773361E0,-2.920838594E0
6.052551114E2,2.842439890E0,2.188638300E-1,-2.630167007E0
6.055048084E2,-1.696470141E0,-9.189840406E-2,5.021972656E0
6.057545044E2,-2.095138788E0,2.653278589E0,1.734958053E0
6.060042021E2,-3.722954988E-1,-1.754212677E-1,-1.790041327E-1
6.062538981E2,3.752599716E0,-6.962289214E-1,-2.977352858E0
6.065035941E2,3.534623623E0,-4.548413754E-1,-2.073146820E0
6.067532911E2,-2.178064346E0,4.558577538E-1,4.919564247E0
6.070029863E2,-2.442011118E0,1.912107587E0,1.501850367E0
6.072526833E2,-1.226868510E0,-3.564306200E-1,2.060190141E-1
6.075023793E2,4.119668961E0,-1.342047930E0,-2.320313454E0
6.077520753E2,2.548894405E0,-3.024751246E-1,-3.338895559E0
6.080017725E2,-6.713278890E-1,2.257075608E-1,5.131643772E0
6.082514685E2,-2.441925526E0,2.703559399E0,1.074252367E0
6.085011645E2,-2.469927073E0,-1.254779100E0,1.165739298E0
6.087508615E2,4.048154831E0,-3.227943778E-1,-2.096163511E0
6.090005574E2,4.379725933E0,-1.598492861E0,-3.336870909E0
6.092502534E2,-1.727328777E0,9.815903306E-1,3.550327063E0
6.094999494E2,-1.801856160E0,1.519415855E0,8.907941580E-1
6.097496464E2,-2.252263069E0,-7.436012030E-1,9.194720387E-1
6.099993429E2,3.380090475E0,-6.342601180E-1,-2.469515324E0
6.102490389E2,2.893653870E0,-3.621604741E-1,-3.651142836E0
6.104987349E2,-3.162582964E-2,9.474604726E-1,2.431754351E0
6.107484319E2,-4.394290924E0,7.299689054E-1,3.275163412E0
6.109981283E2,-3.895025969E0,7.812124491E-1,1.593830466E0
6.112478243E2,3.314526081E0,4.083735347E-1,-1.181593060E0
6.114975203E2,4.223102093E0,-1.930993915E0,-3.713212013E0
6.117472163E2,-6.815388799E-1,2.638459504E-1,1.677789569E0
6.119969123E2,-4.195178032E0,4.842800647E-2,2.378704548E0
6.122466086E2,-3.550810814E0,9.872408509E-1,1.132428408E0
6.124963046E2,2.437129259E0,9.913354516E-1,-4.119609296E-1
6.127460006E2,4.467485905E0,-3.392070234E-1,-2.914072752E0
6.129956966E2,2.008552551E-1,1.207704186E0,4.587835670E-1
6.132453927E2,-3.860213995E0,7.471617460E-1,3.628756762E0
6.134950887E2,-2.456574917E0,1.232935190E0,1.144594789E0
6.137447847E2,2.127535105E0,8.659358621E-1,4.518152028E-2
6.139944807E2,5.276226997E0,-7.105373144E-1,-2.351228476E0
6.142441774E2,3.626998186E0,-9.486005306E-1,-1.603646159E0
6.144938734E2,-5.212152004E0,4.849913120E-1,5.376991749E0
6.147435694E2,-2.635879040E0,3.345165014E0,-9.762373567E-1
6.149932654E2,-6.343285561E0,1.175722405E-1,2.215431452E0
6.152429614E2,4.400539875E0,-1.623459697E0,-3.367819786E-1
6.154926574E2,2.786749601E0,5.008772016E-1,-2.914443016E0
6.157423534E2,-2.172492504E0,2.239807136E-2,2.244906187E0
6.159920494E2,-4.626087666E0,8.656811714E-1,1.803422213E0
6.162417447E2,-3.077310801E0,5.170463324E-1,1.323716998E0
6.164914407E2,4.683841228E0,7.609832287E-1,-1.625977397E0
6.167411367E2,1.428849339E0,1.429019332E0,-3.005496264E0
6.169908317E2,-6.112420559E-1,-1.880968809E-1,1.025244474E0
6.172405286E2,-3.356790781E0,-1.261241674E0,3.887842178E0
6.174902246E2,-1.387329936E0,1.413061023E0,8.180794716E-1
6.177399206E2,3.039118767E0,-7.510645390E-1,-1.196347475E0
6.179896166E2,2.669206142E0,-1.644460440E0,-2.980256081E0
6.182393118E2,-2.772751153E-1,1.510719776E0,9.676349163E-1
6.184890078E2,-3.847157478E0,5.058014020E-2,4.097519875E0
6.187387038E2,-2.163934469E0,1.136459231E0,9.396817088E-1
6.189883998E2,9.369076490E-1,4.638089836E-1,-6.797510386E-1
6.192380979E2,4.560578823E0,-2.657462120E0,-2.482546806E0
6.194877939E2,1.794844627E0,1.528997421E-1,-2.050178766E0
6.197374899E2,-3.257490873E0,8.928696513E-1,3.219975471E0
6.199871849E2,-2.161117077E0,2.013905048E0,1.119247913E0
6.202368767E2,-5.922402740E-1,-7.545994222E-2,4.442405701E-1
6.204865727E2,3.038362026E0,-8.366637230E-1,-1.749855876E0
6.207362677E2,1.287135720E0,1.784189463E0,-3.052006960E0
6.209859637E2,-1.637262106E0,4.707652144E-3,1.373908639E0
6.212356622E2,-3.342140436E0,-1.208159924E0,2.391859770E0
6.214853582E2,-1.778733969E0,3.744459525E-2,1.294268489E0
6.217350542E2,2.305559158E0,1.092178822E0,-1.889337420E0
6.219847492E2,3.863807440E0,5.202505112E0,-3.109212160E0
6.222344427E2,1.767207742E0,1.162700295E0,4.046487510E-1
6.224841377E2,-1.247714758E0,-1.206344962E0,-3.620843887E-1
6.227338338E2,-3.608180761E0,-5.989936352E0,2.087880611E0
6.229835288E2,-2.160830259E0,-7.175593376E-1,4.027682781E0
6.232332243E2,2.876719236E0,-1.429319382E-1,-2.533777237E0
6.234829193E2,1.172799110E0,1.018191457E0,-2.628455400E0
6.237326152E2,-4.855410159E-1,5.538725853E-1,1.202929735E0
6.239823102E2,-3.060750008E0,6.495671868E-1,2.716070414E0
6.242320082E2,-1.604382873E0,-6.123159081E-2,1.335464001E0
6.244817042E2,2.744570494E0,-7.032567859E-1,-2.235308409E0
6.247313992E2,1.873733282E0,2.171651870E-1,-2.928550243E0
6.249810952E2,-4.435002208E-1,4.810116589E-1,1.241197228E0
6.252307867E2,-2.606980324E0,-8.923127502E-2,3.030420065E0
6.254804817E2,-2.458652973E0,7.469456196E-1,8.842532635E-1
6.257301777E2,2.534099579E0,3.401350379E-1,-1.424093008E0
6.259798728E2,2.161278963E0,-7.964217663E-1,-3.519759655E0
6.262295682E2,-7.572103757E-3,5.254336596E-1,3.328742385E-1
6.264792642E2,-2.179624081E0,4.047475457E-1,3.866330147E0
6.267289592E2,-2.123152733E0,1.034416676E0,1.628259182E0
6.269786542E2,2.206945896E0,3.210427463E-1,-1.984052420E0
6.272283499E2,1.140113592E0,-9.728683829E-1,-2.830262661E0
6.274780449E2,5.663149357E-1,4.801345468E-1,-4.994448423E-1
6.277277399E2,-2.448771715E0,1.517390311E-1,4.666339874E0
6.279774349E2,-1.676731944E0,7.186415792E-1,1.755765557E0
6.282271305E2,1.651682615E0,3.206794560E-1,-1.686848283E0
6.284768255E2,1.618269324E0,-1.279553533E0,-3.097732067E0
6.287265205E2,3.055981696E-1,1.350013733E0,-7.083958387E-1
6.289762155E2,-6.412163377E-1,-5.718353391E-1,4.795866489E0
6.292259105E2,-1.699145436E0,1.936815262E0,1.095114470E0
6.294756065E2,7.708092332E-1,-8.569451421E-2,-1.537747622E0
6.297253015E2,2.353097439E0,-1.113776803E0,-3.073870659E0
6.299749965E2,1.891752124E0,1.152429581E0,-2.232742548E0
6.302246919E2,-1.328931212E0,-3.855496049E-1,3.421880245E0
6.304743869E2,-1.450077057E0,1.165318131E0,1.258617043E0
6.307240819E2,3.030374348E-1,-6.590225101E-1,-2.663281560E-1
6.309737769E2,3.210999966E0,-1.544753194E0,-3.014023066E0
6.312234725E2,9.416013360E-1,3.584947586E-1,-2.750374317E0
6.314731675E2,-8.019627333E-1,-5.458195210E-1,2.275612593E0
6.317228625E2,-3.193296432E0,2.693612337E0,1.260737419E0
6.319725575E2,-4.319246292E0,7.331300378E-1,1.937393427E0
6.322222530E2,2.757268429E0,2.676398516E0,-7.651157975E-1
6.324719480E2,4.661303997E0,3.945601702E0,-2.450233936E0
6.327216430E2,1.434147954E0,1.507889748E0,4.878279567E-1
6.329713380E2,-2.573220134E-1,-6.074374318E-1,-3.183350265E-1
6.332210333E2,-4.415975571E0,-5.552803516E0,2.295333147E0
6.334707283E2,-1.152353883E0,2.336078882E0,-3.960385919E-1
6.337204233E2,4.052655697E0,3.459928751E0,-1.549894452E0
6.339701183E2,3.487179756E0,-3.012838840E0,2.725847363E-1
6.342198128E2,-3.081397533E0,-9.336736202E-1,3.378449202E0
6.344695088E2,-9.420061707E-1,2.927580774E-1,-1.899202108E0
6.347192038E2,3.809462786E0,2.692696810E0,-4.731742382E0
6.349688988E2,-2.848045349E0,1.376358390E0,3.827934504E0
6.352185941E2,-2.642885208E0,1.897111982E-1,-1.484859586E0
6.354682891E2,1.002450705E0,4.257194996E0,-2.823333740E0
6.357179841E2,-4.553558528E-1,-1.669255018E0,2.548925877E-1
6.359676791E2,-7.550971508E-1,-1.802017689E0,2.271608353E0
6.362173746E2,1.104206681E0,3.877022266E0,-3.097723246E0
6.364670626E2,-1.589581370E-1,-2.466946840E-1,-2.886300683E-1
6.367167576E2,-1.815154999E-1,-2.696011961E-1,-8.533827066E-1
6.369664526E2,1.901393652E0,-6.152186394E-1,9.813475609E-1
6.372161466E2,-3.077076674E0,1.073689461E0,4.855806351E0
6.374658416E2,-2.403489590E0,-6.219269037E-1,-2.827029824E-1
6.377155366E2,5.298590660E0,1.283593655E0,-4.004364491E0
6.379652316E2,-2.406643629E0,-3.491663039E-1,3.174909115E0
6.382149267E2,-2.190028906E0,-1.117407918E0,6.634141207E-1
6.384646217E2,4.025831223E0,1.124096751E0,-4.151793957E0
6.387143167E2,-1.984270692E0,-7.987291217E-1,2.037368059E0
6.389640117E2,-1.710017204E0,-6.803032160E-1,-2.199930400E-1
6.392137072E2,4.025094032E0,1.964800954E0,-3.318867207E0
6.394634022E2,-1.748766303E0,-5.076997876E-1,2.170050621E0
6.397130972E2,-1.522952080E0,-6.448955536E-1,2.583002113E-2
6.399627922E2,4.324667931E0,9.796472192E-1,-3.358108521E0
6.402124872E2,-1.898420095E0,-6.454274058E-1,1.742320538E0
6.404621822E2,-2.510449886E0,-9.810311198E-1,-1.607445180E-1
6.407118772E2,3.013074398E0,1.521754146E0,-2.731404305E0
6.409615722E2,2.919896841E-1,-1.349098086E0,-4.908941090E-1
6.412112668E2,-2.599128723E0,-2.978906155E0,7.393926978E-1
6.414609608E2,1.547278881E0,1.290279031E0,-2.488377094E0
6.417106558E2,-2.706273556E0,-1.222489357E0,1.320617676E0
6.419603508E2,-2.443921566E0,-2.995756865E0,5.313849449E-1
6.422100455E2,5.488197803E-1,1.120766878E0,-2.773706198E0
6.424597405E2,-5.029106736E-1,-1.253623128E0,1.967660189E0
6.427094355E2,-2.988226175E0,-8.636465073E-1,2.479192615E-1
6.429591305E2,1.773594618E0,1.389886022E0,-9.141219854E-1
6.432088284E2,2.513376474E-1,-8.316521049E-1,2.043984413E0
6.434585234E2,-4.677297592E0,-3.818356246E-2,5.271896720E-1
6.437082184E2,1.702096224E0,2.786240578E0,-1.696353555E0
6.439579134E2,2.668506205E-1,5.888696313E-1,-1.676763445E-1
6.442076043E2,-4.744978905E0,-5.943779349E-1,1.163613796E0
6.444572993E2,2.224397182E0,3.580027342E0,-2.513697624E0
6.447069933E2,1.108985901E0,6.113506556E-1,-1.027936935E0
6.449566883E2,-3.366474628E0,-1.639652252E0,2.432999611E0
6.452063839E2,1.955964208E0,3.783551693E0,-3.097729445E0
6.454560789E2,1.026246667E0,1.132777214E0,-6.925413609E-1
6.457057729E2,-2.948232174E0,-1.648260117E0,2.371673107E0
6.459554679E2,2.807579517E0,2.753007889E0,-3.378475666E0
6.462051630E2,2.054939508E0,1.277384520E0,-5.132430196E-1
6.464548570E2,-3.141904593E0,-1.938688874E0,2.451913595E0
6.467045520E2,1.955761552E0,1.696289301E0,-2.982369900E0
6.469542470E2,2.245120764E0,1.136342525E0,-1.756405085E-1
6.472039407E2,-3.528994560E0,-1.271559715E0,1.700793862E0
6.474536357E2,2.476283789E0,1.412000656E0,-2.577571869E0
6.477033307E2,1.099596024E0,1.636408448E0,-1.166132763E-1
6.479530247E2,-2.797205687E0,-2.019384861E0,2.030461550E0
6.482027197E2,1.435982585E0,2.454428434E0,-2.753075600E0
6.484524137E2,1.211418986E0,6.849106550E-1,-3.430819809E-1
6.487021088E2,-2.926654577E0,-1.171176195E0,1.815857887E0
6.489518028E2,1.940213561E0,1.473842859E0,-1.870590329E0
6.492014977E2,6.012048721E-1,1.100876451E0,-7.856144011E-2
6.494511917E2,-3.006870747E0,-8.500863910E-1,1.333871365E0
6.497008867E2,2.334710121E0,2.500834227E0,-2.336342573E0
6.499505807E2,1.427901506E0,8.717600703E-1,-5.357468724E-1
6.502002760E2,-3.170666695E0,-1.678552389E0,1.168951273E0
6.504499700E2,2.219378710E0,-1.888449490E-1,-7.532394528E-1
6.506996640E2,1.460116148E0,5.150549412E-1,3.378145024E-2
6.509493590E2,-1.941523433E0,-4.521269500E-1,7.992050052E-1
6.511990531E2,2.586157084E0,1.300157309E0,-1.857795119E0
6.514487471E2,-3.721340299E-1,-7.692140341E-1,-2.211705968E-2
6.516984421E2,-8.893607259E-1,-1.033677220E0,6.429042220E-1
6.519481361E2,3.524815083E0,1.859725595E0,-1.963927150E0
6.521978297E2,-6.398817897E-1,-1.628159434E-1,9.065436721E-1
6.524475237E2,-1.227275252E0,-1.174078941E0,-2.062392533E-1
6.526972177E2,3.490098715E0,7.622462511E-1,-2.188780069E0
6.529469127E2,-1.364652157E0,-5.320987850E-2,9.232040644E-1
6.531966069E2,-7.239718437E-1,-1.705241084E0,4.993988872E-1
6.534463009E2,4.130057335E0,2.961189032E0,-2.152362585E0
6.536959949E2,9.479895830E-1,8.252646327E-1,1.212785020E-1
6.539456889E2,-1.422201991E0,-1.311330795E0,1.085141778E0
6.541953825E2,3.487256050E0,2.595753670E0,-8.595910668E-1
6.544450765E2,9.951198101E-1,6.520642042E-1,1.076847836E-1
6.546947705E2,-2.067632675E0,-1.814727306E0,1.080355167E0
6.549444645E2,3.291400909E0,3.126363993E0,-1.267010093E0
6.551941591E2,1.828456402E0,1.109718382E-1,-6.041718721E-1
6.554438531E2,-3.741396666E0,-3.450601697E-1,1.275137424E0
6.556935471E2,4.226289272E0,2.019271851E0,-6.571920216E-2
6.559432411E2,-7.588469386E-1,2.452452183E0,2.271516472E-1
6.561929347E2,-2.748391151E0,4.290479124E-1,-6.744270921E-1
6.564426287E2,1.761216998E0,-3.151371777E-1,1.493036866E0
6.566923217E2,1.042643189E0,7.960453629E-1,3.294819295E-1
6.569420157E2,-1.048762679E0,-1.220848560E0,-2.243319511E0
6.571917101E2,1.014427423E0,-4.888171703E-2,1.245334029E0
6.574414031E2,1.377166033E0,-2.665541887E0,6.152027845E-1
6.576910971E2,-2.837311983E0,-9.789010286E-1,6.291015744E-1
6.579407911E2,3.330230713E0,4.188368320E0,-3.383049965E0
6.581904849E2,6.633774638E-1,1.161607027E0,-9.963577390E-1
6.584401779E2,-2.856513023E0,-1.508873224E0,1.409628987E0
6.586898719E2,2.853789091E0,2.828667164E0,-3.397586823E0
6.589395649E2,-4.064375162E-1,1.529073000E0,-1.887230575E-1
6.591892585E2,-3.486054659E0,-2.525908232E0,-4.140388072E-1
6.594389525E2,2.806112051E0,3.862217426E0,-9.761123061E-1
6.596886455E2,9.462761283E-1,7.312967181E-1,-1.995430440E-1
6.599383395E2,-1.434112787E0,-3.613131046E0,1.149265096E-1
6.601880325E2,1.133156776E0,2.514666557E0,-1.672408819E0
6.604377255E2,8.027273417E-1,1.262803912E0,-4.207884669E-1
6.606874195E2,-1.668166518E0,-1.885947108E0,2.555993572E-2
6.609371125E2,1.853850842E0,1.853640437E0,-6.508946419E-2
6.611868065E2,7.881063819E-1,5.587685108E-1,5.818369612E-2
6.614364995E2,-1.157165527E0,-2.292014599E0,-5.452048779E-1
6.616861925E2,3.608359396E-1,9.620797038E-1,8.332024217E-1
6.619358865E2,-8.217427880E-2,-1.732956171E0,-1.132542789E-1
6.621855797E2,-2.798928499E0,-2.590578794E0,-1.355436444E-1
6.624352727E2,-8.078747392E-1,-3.765707612E-1,-1.356421947E0
6.626849667E2,2.224269152E0,1.487102866E0,1.519797295E-1
6.629346597E2,-1.852047205E0,-4.623075485E0,3.026086688E-1
6.631843532E2,-1.079355717E0,1.026512265E0,-2.468255281E0
6.634340462E2,5.500600338E-1,1.101734400E0,1.152517676E0
6.636837392E2,-4.715240598E-1,-4.158981800E0,1.190172434E0
6.639334332E2,3.556220829E-1,6.416950822E-1,-1.295913815E0
6.641831262E2,6.227833629E-1,2.555628061E0,-7.302960157E-1
6.644328192E2,-1.884596467E0,-2.537539959E0,6.832723022E-1
6.646825122E2,1.052570224E0,2.032649994E0,-1.453653723E-1
6.649322052E2,1.530420184E0,9.364513159E-1,-1.137684941E0
6.651818978E2,-2.917990685E0,-1.432049155E0,1.501222849E0
6.654315908E2,2.405417681E0,2.309699059E0,-1.625555754E0
6.656812838E2,8.401092291E-1,6.527134180E-1,2.695132792E-1
6.659309768E2,-3.436204672E0,-1.363008261E0,1.231849790E0
6.661806692E2,2.089389086E0,1.286847353E0,-2.446482182E0
6.664303622E2,9.633280039E-1,4.536194205E-1,5.452988744E-1
6.666800552E2,-3.091267586E0,-9.584423900E-1,2.359266758E0
6.669297482E2,2.892512560E0,1.588448405E0,-3.645519018E0
6.671794421E2,5.326964259E-1,1.095601439E0,6.654621959E-1
6.674291351E2,-2.554446936E0,-1.213939071E0,1.080016136E0
6.676788281E2,1.913599610E0,5.740898848E-1,-1.910260201E0
6.679285211E2,2.495449483E-1,2.643538475E0,-4.835284650E-1
6.681782138E2,-3.083804369E0,-1.157151818E0,2.185683489E0
6.684279068E2,2.785718441E0,9.225811809E-3,-1.483638525E0
6.686775997E2,-3.065030649E-2,2.614811182E0,-1.084469914E0
6.689272927E2,-1.825378776E0,-1.455856323E0,2.215575695E0
6.691769898E2,1.574566603E0,5.001261234E-1,-1.534935355E0
6.694266827E2,-1.838160008E-1,2.045907736E0,-2.148577422E-1
6.696763757E2,-3.259601116E0,-1.919880986E0,2.472104073E0
6.699260677E2,3.428407907E-1,-6.640363336E-1,-1.549548268E0
6.701757569E2,-1.246497706E-1,2.270294428E0,-1.102976799E0
6.704254499E2,-3.663078070E0,-2.799560547E0,1.835508466E0
6.706751429E2,-1.605372310E0,-4.261407852E-1,-1.382104635E0
6.709248359E2,5.452917814E-1,2.509380102E0,1.498738676E-1
6.711745283E2,-2.955449104E0,-3.471402645E0,1.972376227E0
6.714242212E2,-6.026039720E-1,1.742447913E-2,-1.420976877E0
6.716739142E2,4.890214205E-1,2.974660635E0,-5.848966241E-1
6.719236062E2,-1.442752481E0,-2.619995356E0,3.603117228E0
6.721732985E2,-1.077041626E0,-7.699801922E-1,-1.969332337E0
6.724229915E2,-3.932163417E-1,2.600859642E0,7.422919273E-1
6.726726835E2,-3.156890631E0,-3.600505114E0,5.170156002E0
6.729223765E2,1.270137668E0,-3.144012094E-1,-2.181348801E0
6.731720698E2,5.606774092E-1,2.633092642E0,-1.768754959E0
6.734217618E2,-2.964866877E0,-1.209030032E0,4.477097988E0
6.736714548E2,2.166655302E0,1.368139982E-1,-2.838428974E0
