Time;latitude;longitude;height;velocity;direction;horizontalAccuracy;verticalAccuracy
5.897350776E1;5.231861580E1;4.873811994E0;-2.947055817E0;1.370000005E0;9.632812500E1;1.000000000E1;1.000000000E1
5.997347534E1;5.231861622E1;4.873821130E0;-3.087070465E0;9.700000286E-1;9.070312500E1;1.000000000E1;1.000000000E1
6.097344446E1;5.231862166E1;4.873835715E0;-3.076450348E0;9.700000286E-1;8.085937500E1;1.000000000E1;1.000000000E1
6.197341442E1;5.231862682E1;4.873855831E0;-2.939853668E0;1.159999967E0;7.804687500E1;1.000000000E1;1.000000000E1
6.297338688E1;5.231863017E1;4.873881899E0;-3.055332184E0;1.490000010E0;7.699218750E1;1.000000000E1;1.000000000E1
6.397336090E1;5.231863302E1;4.873899082E0;-3.111728668E0;1.490000010E0;7.980468750E1;1.000000000E1;1.000000000E1
6.497333467E1;5.231863202E1;4.873914085E0;-2.890293121E0;1.080000043E0;8.402343750E1;1.000000000E1;1.000000000E1
6.597330928E1;5.231863294E1;4.873922216E0;-2.906467438E0;9.800000191E-1;8.964843750E1;1.000000000E1;1.000000000E1
6.697328520E1;5.231863042E1;4.873935208E0;-2.795383453E0;1.080000043E0;9.914062500E1;1.000000000E1;1.000000000E1
6.797326243E1;5.231862791E1;4.873960102E0;-2.760471344E0;1.679999948E0;1.026562500E2;1.000000000E1;1.000000000E1
6.897324026E1;5.231862527E1;4.873982733E0;-2.804904938E0;1.679999948E0;1.037109375E2;3.000000000E1;3.000000000E1
6.997321904E1;5.231862472E1;4.873993462E0;-2.751804352E0;1.460000038E0;1.008984375E2;3.000000000E1;3.000000000E1
7.097319734E1;5.231862606E1;4.874001257E0;-2.739109039E0;8.600000143E-1;9.667968750E1;3.000000000E1;3.000000000E1
7.197317791E1;5.231863784E1;4.874015003E0;-2.571384430E0;8.600000143E-1;7.101562500E1;3.000000000E1;3.000000000E1
7.297315800E1;5.231865356E1;4.874016261E0;-2.556064606E0;1.009999990E0;5.238281250E1;3.000000000E1;3.000000000E1
7.397314012E1;5.231866864E1;4.874029756E0;-2.434360504E0;1.429999948E0;4.710937500E1;3.000000000E1;3.000000000E1
7.497312117E1;5.231866806E1;4.874035455E0;-2.379673004E0;1.009999990E0;6.187500000E1;3.000000000E1;3.000000000E1
7.597310388E1;5.231866131E1;4.874051381E0;-2.263645172E0;9.599999785E-1;8.859375000E1;3.000000000E1;3.000000000E1
7.697308648E1;5.231865125E1;4.874070575E0;-2.279819489E0;9.599999785E-1;1.153125000E2;3.000000000E1;3.000000000E1
7.797306919E1;5.231863625E1;4.874084154E0;-2.187351227E0;9.599999785E-1;1.230468750E2;3.000000000E1;3.000000000E1
7.897305298E1;5.231862355E1;4.874089351E0;-1.989231110E0;9.599999785E-1;1.237500000E2;1.000000000E1;1.000000000E1
7.997303760E1;5.231861856E1;4.874088848E0;-1.885959625E0;6.700000167E-1;1.163671875E2;1.000000000E1;1.000000000E1
8.097302115E1;5.231861307E1;4.874095051E0;-1.868198395E0;6.700000167E-1;9.000000000E1;1.000000000E1;1.000000000E1
8.197300649E1;5.231860938E1;4.874120113E0;-1.774082184E0;9.100000262E-1;7.734375000E1;1.000000000E1;1.000000000E1
8.297299159E1;5.231860670E1;4.874149701E0;-1.513156891E0;1.450000048E0;7.945312500E1;1.000000000E1;1.000000000E1
8.397297692E1;5.231860691E1;4.874168811E0;-1.332248688E0;1.450000048E0;7.207031250E1;1.000000000E1;1.000000000E1
8.497296202E1;5.231860511E1;4.874180965E0;-1.225193024E0;1.059999943E0;6.644531250E1;1.000000000E1;1.000000000E1
8.597294831E1;5.231860679E1;4.874195801E0;-1.045932770E0;1.059999943E0;6.468750000E1;1.000000000E1;1.000000000E1
8.697293508E1;5.231860813E1;4.874215834E0;-9.187965393E-1;1.019999981E0;7.382812500E1;1.000000000E1;1.000000000E1
8.797292113E1;5.231860775E1;4.874244919E0;-9.025001526E-1;1.370000005E0;8.648437500E1;1.000000000E1;1.000000000E1
8.897290802E1;5.231860440E1;4.874274340E0;-6.981544495E-1;1.370000005E0;9.105468750E1;1.000000000E1;1.000000000E1
8.997289479E1;5.231860092E1;4.874296468E0;-5.641822815E-1;9.300000072E-1;8.894531250E1;1.000000000E1;1.000000000E1
9.097288203E1;5.231860000E1;4.874315243E0;-4.991188049E-1;8.199999928E-1;6.750000000E1;1.000000000E1;1.000000000E1
9.197286868E1;5.231860448E1;4.874327648E0;-4.423561096E-1;8.199999928E-1;1.476562500E1;1.000000000E1;1.000000000E1
9.297285676E1;5.231861052E1;4.874332678E0;-4.352760315E-1;9.200000167E-1;3.367968750E2;1.000000000E1;1.000000000E1
9.397284389E1;5.231861798E1;4.874331001E0;-4.541358948E-1;1.139999986E0;3.216796875E2;1.000000000E1;1.000000000E1
9.497283232E1;5.231863135E1;4.874327313E0;-2.139015198E-1;1.139999986E0;3.308203125E2;1.000000000E1;1.000000000E1
9.597281992E1;5.231864543E1;4.874322116E0;-3.529396057E-1;1.700000048E0;3.336328125E2;1.000000000E1;1.000000000E1
9.697280777E1;5.231865808E1;4.874316501E0;-2.879981995E-1;1.700000048E0;3.325781250E2;1.000000000E1;1.000000000E1
9.797279620E1;5.231867049E1;4.874311807E0;-3.563575745E-1;1.610000014E0;3.311718750E2;1.000000000E1;1.000000000E1
9.897278428E1;5.231867975E1;4.874309041E0;-1.188087463E-1;1.610000014E0;3.325781250E2;1.000000000E1;1.000000000E1
9.997277272E1;5.231869232E1;4.874309544E0;4.177093506E-3;1.610000014E0;3.420703125E2;1.000000000E1;1.000000000E1
1.009727614E2;5.231870536E1;4.874309711E0;2.315940857E-1;1.419999957E0;3.466406250E2;1.000000000E1;1.000000000E1
1.019727501E2;5.231871646E1;4.874310046E0;3.019676208E-1;1.419999957E0;3.483984375E2;1.000000000E1;1.000000000E1
1.029727386E2;5.231872761E1;4.874309376E0;4.987449646E-1;1.419999957E0;3.441796875E2;1.000000000E1;1.000000000E1
1.039727280E2;5.231873754E1;4.874304766E0;5.578269958E-1;1.429999948E0;3.378515625E2;1.000000000E1;1.000000000E1
1.049727173E2;5.231874710E1;4.874297641E0;5.228538513E-1;1.429999948E0;3.308203125E2;1.000000000E1;1.000000000E1
1.059727054E2;5.231875699E1;4.874287583E0;6.241722107E-1;1.429999948E0;3.297656250E2;1.000000000E1;1.000000000E1
1.069726943E2;5.231876533E1;4.874275681E0;6.738548279E-1;1.470000029E0;3.304687500E2;1.000000000E1;1.000000000E1
1.079726838E2;5.231877447E1;4.874262186E0;7.013816833E-1;1.590000033E0;3.346875000E2;1.000000000E1;1.000000000E1
1.089726727E2;5.231878344E1;4.874247937E0;6.892356873E-1;1.590000033E0;3.353906250E2;1.000000000E1;1.000000000E1
1.099726627E2;5.231879408E1;4.874234693E0;8.344993591E-1;1.590000033E0;3.353906250E2;1.000000000E1;1.000000000E1
1.109726518E2;5.231880644E1;4.874221701E0;1.223537445E0;1.539999962E0;3.385546875E2;1.000000000E1;1.000000000E1
1.119726409E2;5.231881755E1;4.874209547E0;1.424953461E0;1.539999962E0;3.403125000E2;1.000000000E1;1.000000000E1
1.129726301E2;5.231882949E1;4.874198483E0;1.396389008E0;1.639999986E0;3.448828125E2;1.000000000E1;1.000000000E1
1.139726201E2;5.231884089E1;4.874189934E0;1.437343597E0;1.639999986E0;3.406640625E2;1.000000000E1;1.000000000E1
1.149726095E2;5.231885233E1;4.874180881E0;1.307338715E0;1.639999986E0;3.431250000E2;1.000000000E1;1.000000000E1
1.159725983E2;5.231886419E1;4.874172080E0;1.373134613E0;1.450000048E0;3.445312500E2;1.000000000E1;1.000000000E1
1.169725884E2;5.231887518E1;4.874163531E0;1.773220062E0;1.450000048E0;3.389062500E2;1.000000000E1;1.000000000E1
1.179725782E2;5.231888792E1;4.874153640E0;1.861110687E0;1.649999976E0;3.360937500E2;1.000000000E1;1.000000000E1
1.189725676E2;5.231890309E1;4.874144923E0;1.683132172E0;1.649999976E0;3.519140625E2;1.000000000E1;1.000000000E1
1.199725565E2;5.231891788E1;4.874138134E0;1.794704437E0;1.639999986E0;3.466406250E2;1.000000000E1;1.000000000E1
1.209725463E2;5.231893066E1;4.874131512E0;1.851100922E0;1.590000033E0;3.413671875E2;1.000000000E1;1.000000000E1
1.219725364E2;5.231894110E1;4.874124723E0;1.905117035E0;1.470000029E0;3.466406250E2;1.000000000E1;1.000000000E1
1.229725262E2;5.231895200E1;4.874116424E0;1.743679047E0;1.639999986E0;3.406640625E2;1.000000000E1;1.000000000E1
1.239725164E2;5.231896310E1;4.874107707E0;1.681423187E0;1.639999986E0;3.424218750E2;1.000000000E1;1.000000000E1
1.249725055E2;5.231897425E1;4.874100834E0;1.611049652E0;1.509999990E0;3.557812500E2;1.000000000E1;1.000000000E1
1.259724952E2;5.231898414E1;4.874095554E0;1.254238129E0;1.480000019E0;3.427734375E2;1.000000000E1;1.000000000E1
1.269724842E2;5.231899227E1;4.874089938E0;1.152126312E0;1.240000010E0;3.410156250E2;1.000000000E1;1.000000000E1
1.279724745E2;5.231900300E1;4.874082226E0;9.837303162E-1;1.639999986E0;3.452343750E2;1.000000000E1;1.000000000E1
1.289724654E2;5.231901461E1;4.874075772E0;1.042446136E0;1.639999986E0;5.625000000E0;1.000000000E1;1.000000000E1
1.299724548E2;5.231902592E1;4.874074850E0;8.242454529E-1;1.500000000E0;7.382812500E0;1.000000000E1;1.000000000E1
1.309724449E2;5.231904042E1;4.874074180E0;6.357078552E-1;1.409999967E0;3.434765625E2;1.000000000E1;1.000000000E1
1.319724348E2;5.231905396E1;4.874072252E0;6.680564880E-1;1.470000029E0;3.445312500E2;1.000000000E1;1.000000000E1
1.329724251E2;5.231906855E1;4.874065463E0;9.233665466E-1;1.649999976E0;3.448828125E2;1.000000000E1;1.000000000E1
1.339724140E2;5.231908284E1;4.874059260E0;9.407005310E-1;1.649999976E0;3.487500000E2;1.000000000E1;1.000000000E1
1.349724041E2;5.231909587E1;4.874056242E0;1.022792816E0;1.490000010E0;3.543750000E2;1.000000000E1;1.000000000E1
1.359723938E2;5.231910924E1;4.874055488E0;9.591941833E-1;1.490000010E0;1.054687500E0;1.000000000E1;1.000000000E1
1.369723845E2;5.231912261E1;4.874054231E0;1.098659515E0;1.490000010E0;3.557812500E2;1.000000000E1;1.000000000E1
1.379723746E2;5.231913548E1;4.874052973E0;1.177944183E0;1.659999967E0;3.512109375E2;1.000000000E1;1.000000000E1
1.389723642E2;5.231914809E1;4.874049788E0;1.185146332E0;1.659999967E0;3.568359375E2;1.000000000E1;1.000000000E1
1.399723542E2;5.231915844E1;4.874049034E0;9.429588318E-1;1.529999971E0;1.054687500E0;1.000000000E1;1.000000000E1
1.409723445E2;5.231917043E1;4.874046100E0;9.904441833E-1;1.529999971E0;3.501562500E2;1.000000000E1;1.000000000E1
1.419723346E2;5.231918120E1;4.874042161E0;9.376487732E-1;1.259999990E0;3.294140625E2;1.000000000E1;1.000000000E1
1.429723241E2;5.231919180E1;4.874033863E0;1.140224457E0;1.649999976E0;3.406640625E2;1.000000000E1;1.000000000E1
1.439723135E2;5.231920437E1;4.874026738E0;1.193019867E0;1.649999976E0;3.501562500E2;1.000000000E1;1.000000000E1
1.449723037E2;5.231921707E1;4.874022547E0;1.313137054E0;1.509999990E0;3.575390625E2;1.000000000E1;1.000000000E1
1.459722941E2;5.231923178E1;4.874018356E0;1.129970551E0;1.509999990E0;3.445312500E2;1.000000000E1;1.000000000E1
1.469722844E2;5.231924557E1;4.874015674E0;8.531761169E-1;1.509999990E0;3.385546875E2;1.000000000E1;1.000000000E1
1.479722737E2;5.231925873E1;4.874010896E0;7.137718201E-1;1.639999986E0;3.431250000E2;1.000000000E1;1.000000000E1
1.489722641E2;5.231927176E1;4.874005364E0;4.423484802E-1;1.639999986E0;3.519140625E2;1.000000000E1;1.000000000E1
1.499722542E2;5.231928094E1;4.874002431E0;2.696800232E-1;1.389999986E0;3.318750000E2;1.000000000E1;1.000000000E1
1.509722439E2;5.231929197E1;4.873996563E0;1.462059021E-1;1.389999986E0;3.410156250E2;1.000000000E1;1.000000000E1
1.519722345E2;5.231930496E1;4.873988349E0;1.538963318E-1;1.559999943E0;3.375000000E2;1.000000000E1;1.000000000E1
1.529722250E2;5.231931690E1;4.873979799E0;1.887474060E-1;1.470000029E0;3.392578125E2;1.000000000E1;1.000000000E1
1.539722149E2;5.231932583E1;4.873974351E0;4.740867615E-1;1.470000029E0;3.403125000E2;1.000000000E1;1.000000000E1
1.549722046E2;5.231933593E1;4.873972088E0;5.823631287E-1;1.210000038E0;3.410156250E2;1.000000000E1;1.000000000E1
1.559721944E2;5.231934817E1;4.873970663E0;6.507225037E-1;1.210000038E0;3.462890625E2;1.000000000E1;1.000000000E1
1.569721849E2;5.231935898E1;4.873973429E0;9.208641052E-1;1.250000000E0;3.568359375E2;1.000000000E1;1.000000000E1
1.579721745E2;5.231936807E1;4.873974854E0;9.813499451E-1;1.320000052E0;8.085937500E0;1.000000000E1;1.000000000E1
1.589721651E2;5.231937671E1;4.873981308E0;1.164699554E0;1.320000052E0;1.476562500E1;1.000000000E1;1.000000000E1
1.599721556E2;5.231938484E1;4.873987176E0;1.506557465E0;1.279999971E0;1.441406250E1;1.000000000E1;1.000000000E1
1.609721444E2;5.231939401E1;4.873988349E0;1.615077972E0;1.279999971E0;3.867187500E0;1.000000000E1;1.000000000E1
1.619721345E2;5.231940629E1;4.873989774E0;1.316982269E0;1.450000048E0;2.109375000E0;1.000000000E1;1.000000000E1
1.629721252E2;5.231941614E1;4.873993630E0;1.466396332E0;1.009999990E0;4.921875000E0;1.000000000E1;1.000000000E1
1.639721155E2;5.231942645E1;4.873999497E0;1.472255707E0;1.320000052E0;1.335937500E1;1.000000000E1;1.000000000E1
1.649721048E2;5.231943760E1;4.874009304E0;1.416225433E0;1.320000052E0;2.039062500E1;1.000000000E1;1.000000000E1
1.659720948E2;5.231944950E1;4.874019111E0;1.461940765E0;1.460000038E0;1.582031250E1;1.000000000E1;1.000000000E1
1.669720855E2;5.231945960E1;4.874023637E0;1.636257172E0;1.460000038E0;1.195312500E1;1.000000000E1;1.000000000E1
1.679720749E2;5.231947029E1;4.874025816E0;1.877223969E0;1.470000029E0;7.031250000E0;1.000000000E1;1.000000000E1
1.689720654E2;5.231948244E1;4.874028582E0;1.980312347E0;1.470000029E0;8.085937500E0;1.000000000E1;1.000000000E1
1.699720553E2;5.231949409E1;4.874035204E0;1.967006683E0;1.470000029E0;1.617187500E1;1.000000000E1;1.000000000E1
1.709720455E2;5.231950566E1;4.874040065E0;1.950222015E0;1.549999952E0;1.511718750E1;1.000000000E1;1.000000000E1
1.719720355E2;5.231951685E1;4.874044843E0;1.486293793E0;1.549999952E0;7.382812500E0;1.000000000E1;1.000000000E1
1.729720259E2;5.231952507E1;4.874045597E0;1.650539398E0;1.100000024E0;3.554296875E2;1.000000000E1;1.000000000E1
1.739720162E2;5.231953491E1;4.874047441E0;1.675563812E0;1.500000000E0;1.757812500E0;1.000000000E1;1.000000000E1
1.749720061E2;5.231954615E1;4.874051632E0;1.802761078E0;1.379999995E0;1.019531250E1;1.000000000E1;1.000000000E1
1.759719963E2;5.231955725E1;4.874051381E0;2.043056488E0;1.500000000E0;3.867187500E0;1.000000000E1;1.000000000E1
1.769719867E2;5.231956832E1;4.874046268E0;2.360683441E0;1.480000019E0;3.505078125E2;1.000000000E1;1.000000000E1
1.779719765E2;5.231957825E1;4.874039646E0;2.469264984E0;1.220000029E0;3.420703125E2;1.000000000E1;1.000000000E1
1.789719663E2;5.231958780E1;4.874033108E0;2.437038422E0;1.220000029E0;3.406640625E2;1.000000000E1;1.000000000E1
1.799719572E2;5.231959598E1;4.874026319E0;2.593837738E0;1.169999957E0;3.350390625E2;1.000000000E1;1.000000000E1
1.809719461E2;5.231960842E1;4.874026570E0;2.569118500E0;1.169999957E0;3.452343750E2;1.000000000E1;1.000000000E1
1.819719371E2;5.231962343E1;4.874031097E0;2.324489594E0;1.490000010E0;3.585937500E2;1.000000000E1;1.000000000E1
1.829719270E2;5.231963487E1;4.874036377E0;2.368618011E0;1.220000029E0;8.437500000E0;1.000000000E1;1.000000000E1
1.839719172E2;5.231964694E1;4.874046184E0;1.925930023E0;1.220000029E0;7.734375000E0;1.000000000E1;1.000000000E1
1.849719074E2;5.231965872E1;4.874051297E0;1.522548676E0;1.169999957E0;7.031250000E-1;1.000000000E1;1.000000000E1
1.859718971E2;5.231966848E1;4.874052303E0;1.523159027E0;1.139999986E0;3.561328125E2;1.000000000E1;1.000000000E1
1.869718866E2;5.231968072E1;4.874055069E0;9.556541443E-1;1.139999986E0;3.547265625E2;1.000000000E1;1.000000000E1
1.879718775E2;5.231969379E1;4.874055488E0;9.085350037E-1;1.120000005E0;3.575390625E2;1.000000000E1;1.000000000E1
1.889718668E2;5.231970708E1;4.874054901E0;8.730735779E-1;1.269999981E0;6.679687500E0;1.000000000E1;1.000000000E1
1.899718570E2;5.231972217E1;4.874059930E0;7.973289490E-1;1.269999981E0;9.140625000E0;1.000000000E1;1.000000000E1
1.909718475E2;5.231973797E1;4.874069989E0;7.718162537E-1;1.370000005E0;1.230468750E1;1.000000000E1;1.000000000E1
1.919718373E2;5.231975238E1;4.874079376E0;7.567405701E-1;1.370000005E0;1.863281250E1;1.000000000E1;1.000000000E1
1.929718282E2;5.231976382E1;4.874086753E0;9.544334412E-1;1.110000014E0;1.898437500E1;1.000000000E1;1.000000000E1
1.939718180E2;5.231977070E1;4.874097733E0;1.211818695E0;1.110000014E0;4.464843750E1;1.000000000E1;1.000000000E1
1.949718074E2;5.231977405E1;4.874112569E0;1.174587250E0;6.499999762E-1;6.187500000E1;1.000000000E1;1.000000000E1
1.959717976E2;5.231977636E1;4.874123046E0;1.132717133E0;2.300000042E-1;3.234375000E1;1.000000000E1;1.000000000E1
1.969717884E2;5.231977908E1;4.874135619E0;1.185573578E0;6.499999762E-1;3.269531250E1;1.000000000E1;1.000000000E1
1.979717786E2;5.231978382E1;4.874150371E0;8.929100037E-1;7.799999714E-1;4.886718750E1;1.000000000E1;1.000000000E1
1.989717686E2;5.231978985E1;4.874167135E0;9.753684998E-1;8.999999762E-1;4.640625000E1;1.000000000E1;1.000000000E1
1.999717587E2;5.231979794E1;4.874192113E0;7.732200623E-1;8.999999762E-1;5.449218750E1;1.000000000E1;1.000000000E1
2.009717484E2;5.231980867E1;4.874219103E0;8.015403748E-1;1.470000029E0;5.027343750E1;1.000000000E1;1.000000000E1
2.019717388E2;5.231982137E1;4.874245171E0;3.619041443E-1;1.470000029E0;4.324218750E1;1.000000000E1;1.000000000E1
2.029717284E2;5.231983650E1;4.874267718E0;2.828636169E-1;1.470000029E0;1.546875000E1;1.000000000E1;1.000000000E1
2.039717183E2;5.231985447E1;4.874281967E0;2.071189880E-1;1.620000005E0;1.054687500E1;1.000000000E1;1.000000000E1
2.049717088E2;5.231987241E1;4.874293953E0;3.751487732E-1;1.470000029E0;1.617187500E1;1.000000000E1;1.000000000E1
2.059716986E2;5.231988775E1;4.874303425E0;3.149681091E-1;1.460000038E0;1.195312500E1;1.000000000E1;1.000000000E1
2.069716886E2;5.231990208E1;4.874312645E0;2.678489685E-1;1.460000038E0;1.441406250E1;1.000000000E1;1.000000000E1
2.079716796E2;5.231991562E1;4.874319183E0;3.072776794E-1;1.320000052E0;1.195312500E1;1.000000000E1;1.000000000E1
2.089716687E2;5.231993150E1;4.874324547E0;5.344505310E-1;1.629999995E0;1.828125000E1;1.000000000E1;1.000000000E1
2.099716593E2;5.231994793E1;4.874331504E0;1.019069672E0;1.389999986E0;1.792968750E1;1.000000000E1;1.000000000E1
2.109716491E2;5.231996281E1;4.874338461E0;1.329250336E0;1.409999967E0;1.652343750E1;1.000000000E1;1.000000000E1
2.119716392E2;5.231997861E1;4.874345167E0;1.693019867E0;1.409999967E0;1.125000000E1;1.000000000E1;1.000000000E1
2.129716299E2;5.231999491E1;4.874350447E0;1.956508636E0;1.399999976E0;1.511718750E1;1.000000000E1;1.000000000E1
2.139716198E2;5.232001004E1;4.874354638E0;1.528041840E0;1.639999986E0;1.089843750E1;1.000000000E1;1.000000000E1
2.149716102E2;5.232002387E1;4.874357823E0;9.770774841E-1;1.399999976E0;9.843750000E0;1.000000000E1;1.000000000E1
2.159715996E2;5.232003657E1;4.874360673E0;1.167446136E0;1.419999957E0;1.230468750E1;1.000000000E1;1.000000000E1
2.169715896E2;5.232004927E1;4.874363355E0;1.328273773E0;1.419999957E0;9.843750000E0;1.000000000E1;1.000000000E1
2.179715796E2;5.232006788E1;4.874363607E0;1.610866547E0;2.529999971E0;3.526171875E2;1.000000000E1;1.000000000E1
2.189715699E2;5.232009269E1;4.874356901E0;1.562343597E0;2.680000067E0;3.561328125E2;1.000000000E1;1.000000000E1
2.199715602E2;5.232011800E1;4.874352291E0;1.775966644E0;2.569999933E0;3.557812500E2;1.000000000E1;1.000000000E1
2.209715505E2;5.232013728E1;4.874353129E0;1.874904633E0;2.569999933E0;1.757812500E0;1.000000000E1;1.000000000E1
2.219715410E2;5.232014952E1;4.874358997E0;1.489894867E0;1.820000052E0;1.160156250E1;1.000000000E1;1.000000000E1
2.229715312E2;5.232016041E1;4.874364948E0;1.287075043E0;1.539999962E0;1.371093750E1;1.000000000E1;1.000000000E1
2.239715203E2;5.232017206E1;4.874370731E0;1.204982758E0;1.690000057E0;1.265625000E1;1.000000000E1;1.000000000E1
2.249715114E2;5.232018355E1;4.874375928E0;1.192348480E0;1.580000043E0;1.300781250E1;1.000000000E1;1.000000000E1
2.259715014E2;5.232019470E1;4.874382382E0;1.308864594E0;1.620000005E0;1.582031250E1;1.000000000E1;1.000000000E1
2.269714906E2;5.232020635E1;4.874388836E0;1.056545258E0;1.580000043E0;1.582031250E1;1.000000000E1;1.000000000E1
2.279714816E2;5.232021628E1;4.874395877E0;1.018032074E0;1.480000019E0;1.722656250E1;1.000000000E1;1.000000000E1
2.289714712E2;5.232022449E1;4.874407947E0;1.194728851E0;1.690000057E0;5.238281250E1;1.000000000E1;1.000000000E1
2.299714625E2;5.232023221E1;4.874419849E0;1.106288910E0;1.480000019E0;1.933593750E1;1.000000000E1;1.000000000E1
2.309714519E2;5.232023883E1;4.874432003E0;1.081203461E0;1.460000038E0;1.511718750E1;1.000000000E1;1.000000000E1
2.319714415E2;5.232024767E1;4.874440553E0;1.000514984E0;1.460000038E0;1.652343750E1;1.000000000E1;1.000000000E1
2.329714314E2;5.232025710E1;4.874448767E0;8.418235779E-1;1.450000048E0;1.757812500E1;1.000000000E1;1.000000000E1
2.339714216E2;5.232026741E1;4.874457987E0;7.225608826E-1;1.710000038E0;1.722656250E1;1.000000000E1;1.000000000E1
2.349714117E2;5.232027847E1;4.874467794E0;8.401756287E-1;1.590000033E0;1.300781250E1;1.000000000E1;1.000000000E1
2.359714020E2;5.232029021E1;4.874476008E0;7.463645935E-1;1.610000014E0;1.265625000E1;1.000000000E1;1.000000000E1
2.369713922E2;5.232030282E1;4.874483636E0;9.198875427E-1;1.610000014E0;1.089843750E1;1.000000000E1;1.000000000E1
2.379713824E2;5.232031431E1;4.874491263E0;9.418601990E-1;1.559999943E0;1.441406250E1;1.000000000E1;1.000000000E1
2.389713720E2;5.232032705E1;4.874497214E0;1.051296234E0;1.730000019E0;7.382812500E0;1.000000000E1;1.000000000E1
2.399713622E2;5.232033941E1;4.874501992E0;9.556541443E-1;1.559999943E0;1.230468750E1;1.000000000E1;1.000000000E1
2.409713522E2;5.232035257E1;4.874507105E0;8.420066833E-1;1.570000052E0;1.265625000E1;1.000000000E1;1.000000000E1
2.419713424E2;5.232036703E1;4.874511966E0;1.137783051E0;1.570000052E0;1.652343750E1;1.000000000E1;1.000000000E1
2.429713323E2;5.232038149E1;4.874516409E0;1.293422699E0;1.539999962E0;1.511718750E1;1.000000000E1;1.000000000E1
2.439713225E2;5.232039469E1;4.874521187E0;1.340602875E0;1.539999962E0;1.335937500E1;1.000000000E1;1.000000000E1
2.449713131E2;5.232040588E1;4.874526970E0;1.275783539E0;1.389999986E0;2.953125000E1;1.000000000E1;1.000000000E1
2.459713029E2;5.232041837E1;4.874533508E0;9.172019958E-1;1.389999986E0;1.476562500E1;1.000000000E1;1.000000000E1
2.469712938E2;5.232043245E1;4.874540549E0;6.719017029E-1;1.659999967E0;1.687500000E1;1.000000000E1;1.000000000E1
2.479712831E2;5.232044640E1;4.874545829E0;7.315330505E-1;1.580000043E0;1.089843750E1;1.000000000E1;1.000000000E1
2.489712739E2;5.232045982E1;4.874548595E0;6.979637146E-1;1.580000043E0;9.492187500E0;1.000000000E1;1.000000000E1
2.499712636E2;5.232047394E1;4.874548763E0;3.593406677E-1;1.570000052E0;3.596484375E2;1.000000000E1;1.000000000E1
2.509712536E2;5.232048915E1;4.874547673E0;2.207908630E-1;1.570000052E0;3.547265625E2;1.000000000E1;1.000000000E1
2.519712434E2;5.232050579E1;4.874547170E0;5.141830444E-2;1.620000005E0;3.557812500E2;1.000000000E1;1.000000000E1
2.529712344E2;5.232052163E1;4.874549517E0;7.674789429E-2;1.450000048E0;2.460937500E0;1.000000000E1;1.000000000E1
2.539712242E2;5.232053563E1;4.874553373E0;3.702049255E-1;1.450000048E0;7.382812500E0;1.000000000E1;1.000000000E1
2.549712139E2;5.232054933E1;4.874556642E0;5.212059021E-1;1.450000048E0;3.515625000E0;1.000000000E1;1.000000000E1
2.559712037E2;5.232056249E1;4.874560665E0;5.802879333E-1;1.440000057E0;9.843750000E0;1.000000000E1;1.000000000E1
2.569711934E2;5.232057624E1;4.874566700E0;5.551414490E-1;1.450000048E0;9.492187500E0;1.000000000E1;1.000000000E1
2.579711839E2;5.232058953E1;4.874571059E0;6.976585388E-1;1.279999971E0;8.437500000E0;1.000000000E1;1.000000000E1
2.589711748E2;5.232060126E1;4.874576256E0;5.883445740E-1;1.289999962E0;7.734375000E0;1.000000000E1;1.000000000E1
2.599711651E2;5.232061434E1;4.874581033E0;7.261009216E-1;1.289999962E0;8.789062500E0;1.000000000E1;1.000000000E1
2.609711545E2;5.232062683E1;4.874584302E0;1.106838226E0;1.370000005E0;7.382812500E0;1.000000000E1;1.000000000E1
2.619711443E2;5.232064124E1;4.874585308E0;1.115139008E0;1.409999967E0;3.515625000E-1;1.000000000E1;1.000000000E1
2.629711347E2;5.232065516E1;4.874585141E0;1.309963226E0;1.409999967E0;7.031250000E-1;1.000000000E1;1.000000000E1
2.639711250E2;5.232066739E1;4.874586230E0;1.317653656E0;1.409999967E0;1.757812500E0;1.000000000E1;1.000000000E1
2.649711146E2;5.232068148E1;4.874588326E0;1.063320160E0;1.409999967E0;3.575390625E2;1.000000000E1;1.000000000E1
2.659711050E2;5.232069476E1;4.874591343E0;9.997215271E-1;1.350000024E0;3.515625000E0;1.000000000E1;1.000000000E1
2.669710943E2;5.232070834E1;4.874595786E0;8.031272888E-1;1.690000057E0;3.596484375E2;1.000000000E1;1.000000000E1
2.679710855E2;5.232072297E1;4.874598384E0;6.499290466E-1;1.370000005E0;3.592968750E2;1.000000000E1;1.000000000E1
2.689710759E2;5.232073830E1;4.874600144E0;7.789573669E-1;1.830000043E0;3.526171875E2;1.000000000E1;1.000000000E1
2.699710653E2;5.232075624E1;4.874600982E0;7.834739685E-1;1.740000010E0;1.230468750E1;1.000000000E1;1.000000000E1
2.709710556E2;5.232077208E1;4.874600731E0;7.442893982E-1;1.740000010E0;3.459375000E2;1.000000000E1;1.000000000E1
2.719710457E2;5.232078776E1;4.874595366E0;7.647361755E-1;1.730000019E0;3.494531250E2;1.000000000E1;1.000000000E1
2.729710366E2;5.232080197E1;4.874582123E0;7.586936951E-1;1.490000010E0;3.033984375E2;1.000000000E1;1.000000000E1
